sample_id,source_split,source_region,label,province_code,province_name,filename,text,speaker_id,gender,source_audio_path,source_parquet_file,audio_path,audio_status,audio_bytes
train:83_0017.wav,train,South,Southern,83,SocTrang,83_0017.wav,"Năm hai ngàn không trăm hai mươi ba này, đầu tiên là người dân tuân thủ rất là tốt cái quy trình, cái thời gian, cái chỉ đạo của ngành nông nghiệp. Đối với cái chuyện cơ giới hóa trong sản xuất thì chúng tôi xác định là trên địa bàn của huyện Trần Đề, phải nói là thực hiện rất là tốt. Gần như là đối với làm đất, thu hoạch lúa thì gần như là trăm phần trăm.",spk_83_0007,male,83_0017.wav,train-00080-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0017.wav,downloaded,726156
train:83_0018.wav,train,South,Southern,83,SocTrang,83_0018.wav,"Ngoài cái đó ra, thì đối với phun xịt bằng máy bay không người lái thì hiện nay cũng khoảng cỡ hai chục đến ba chục phần trăm. Ngoài đó ra, thì áp dụng các tiến bộ khoa học kỹ thuật, ví dụ như ba giảm ba tăng, một phẩy năm giảm và thực hiện túi khô xen kẽ giảm cái đổ ngã. Từ đó mà cái chất lượng lúa lên rất là cao và năng suất cao.",spk_83_0007,male,83_0018.wav,train-00080-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0018.wav,downloaded,844908
train:83_0019.wav,train,South,Southern,83,SocTrang,83_0019.wav,cái lịch thời vụ năm hai ngàn không trăm hai mươi bốn của vụ Đông Xuân thì chúng tôi cũng đã xây dựng và khuyến cáo là từ đầu tháng mười năm hai ngàn không trăm hai mươi ba và đến khoảng mùng mười đến mười lăm tây của tháng mười một năm hai ngàn không trăm hai mươi ba là sẽ khung lịch thời vụ của Đông Xuân.,spk_83_0007,male,83_0019.wav,train-00080-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0019.wav,downloaded,628844
train:83_0020.wav,train,South,Southern,83,SocTrang,83_0020.wav,"Nhận định hạn mặn trong năm hai ngàn không trăm hai bốn có khả năng xảy ra và chúng ta Cố gắng không để mặn ảnh hưởng vào cái cuối vụ Do đó chúng tôi khuyến cáo bà con Đối với những cái vùng đất mà có điều kiện xuống giống sớm Thí dụ như của Đại hai Thí dụ như một phần của Trung Bình, Lịch Hội Thượng, Thị Trấn Lịch Hội Thượng. Một số ấp của Liêu Tú, Thạnh An Tư, của Thạnh Thới Thuận Thì chúng ta nên xuống giống đầu tháng mười.",spk_83_0007,male,83_0020.wav,train-00080-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0020.wav,downloaded,949100
train:83_0021.wav,train,South,Southern,83,SocTrang,83_0021.wav,"Bởi vì cái nguồn nước nó thiếu thì chúng tôi lấy giống, lấy nước trong thời điểm đó để xuống giống Và thu hoạch Trong Tết nguyên đán, chậm nhất là tới khoảng mùng mười âm lịch của năm hai ngàn không trăm hai bốn là chúng ta phải dứt điểm.",spk_83_0007,male,83_0021.wav,train-00080-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0021.wav,downloaded,441388
train:83_0022.wav,train,South,Southern,83,SocTrang,83_0022.wav,Chú tìm hiểu là những giống cây mà nó tốt cho cái sức khỏe thì chú tìm hiểu được thì nó là cái chanh dây.,spk_83_0008,male,83_0022.wav,train-00080-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0022.wav,downloaded,304252
train:83_0023.wav,train,South,Southern,83,SocTrang,83_0023.wav,"Rồi trong cái lúc mà mình để trồng á, thì làm thì cái chanh dây thường của mình thì thấy nó không có được cái chất lượng nó cao. Thành thử, chú mới nảy sinh qua là cây nhãn lồng mà tên khoa học gọi là cây cây lạc tiên. Thì nó cùng chung một cái họ. Thì mới đầu chú định chú làm thử thôi. Nhưng mà cuối cùng sau nó đạt cái hiệu quả cao. Rồi so với tất cả các cây trồng khác thì nó sẽ cao vượt bậc.",spk_83_0008,male,83_0023.wav,train-00080-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0023.wav,downloaded,859108
train:83_0024.wav,train,South,Southern,83,SocTrang,83_0024.wav,Chúng ta sẽ tập trung một số nhiệm vụ trọng tâm từ nay đến cuối năm mà chúng ta phải hoàn thành và phải đạt theo kế hoạch là công tác sắp xếp trật tự đô thị. Còn bình nghị rà soát hộ nghèo tôi đề nghị các ấp là làm cho nó tốt.,spk_83_0009,female,83_0024.wav,train-00080-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0024.wav,downloaded,426220
train:83_0025.wav,train,South,Southern,83,SocTrang,83_0025.wav,"Còn về công tác quốc phòng an ninh thì tôi đề nghị quân sự tham mưu tốt công tác tuyển quân. Còn công an thì từ đây tới cuối năm tham mưu tốt công tác chuyển hoá địa bàn, rồi củng cố phong trào toàn dân bảo vệ an ninh tổ quốc nè, rồi công tác chuyển đổi số nè. Rồi công tác là củng cố toà án an ninh nhân dân, phối hợp với các ấp.",spk_83_0009,female,83_0025.wav,train-00080-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0025.wav,downloaded,581420
train:83_0026.wav,train,South,Southern,83,SocTrang,83_0026.wav,"Rồi các đoàn thể là chúng ta cố gắng từ nay tới cuối năm hoàn thành nhiệm vụ chỉ tiêu của mình và tập trung tuyên truyền một số nhiệm vụ trọng tâm ở chỗ là Uỷ ban Mặt Trận Tổ Quốc, chúng ta phải chủ động tham mưu cho đảng uỷ để chuẩn bị là cái đại hội của Mặt Trận nhiệm kỳ tới.",spk_83_0009,female,83_0026.wav,train-00080-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0026.wav,downloaded,528076
train:83_0027.wav,train,South,Southern,83,SocTrang,83_0027.wav,"Khi về đời thường thì mình cũng cố gắng học hỏi các mô hình làm ăn có hiệu quả, dùng cái đó mình tiếp tục mình làm, chọn cái mô hình có hiệu quả.",spk_83_0010,male,83_0027.wav,train-00080-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0027.wav,downloaded,425900
train:83_0028.wav,train,South,Southern,83,SocTrang,83_0028.wav,"Như vậy thì tôi thấy cái mô hình lươn nó khá có hiệu quả tốt như vậy thì tôi chọn mô hình là cái năm hai mốt tôi có nuôi một lần nhưng nó chưa thành công đến năm hăm hai tôi nuôi lại bận hai thì nó đạt hiệu quả cũng cao. Năm ngàn con, tôi bán cũng được một trăm lẻ ba triệu. Tính cái lợi nhận cũng khoảng bốn chục.",spk_83_0010,male,83_0028.wav,train-00080-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0028.wav,downloaded,933388
train:83_0029.wav,train,South,Southern,83,SocTrang,83_0029.wav,"Như vậy là tôi tiếp tục mở thêm cái mô hình nữa, tôi làm lại hết trơn. Năm nay thì tôi dự tính là tôi nuôi hai chục ngàn con. Hiện giờ tôi đang nuôi bảy ngàn. Còn lại là khoảng một tháng nữa thì bắt thêm mười ba ngàn nữa.",spk_83_0010,male,83_0029.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0029.wav,downloaded,609708
train:83_0030.wav,train,South,Southern,83,SocTrang,83_0030.wav,Nếu mà mần ăn có hiệu quả thì mình cũng là dìu dắt anh em trong chi hội là phát huy để làm mô hình có hiệu quả để mang lại cái lợi ích cho gia đình.,spk_83_0010,male,83_0030.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0030.wav,downloaded,499724
train:83_0031.wav,train,South,Southern,83,SocTrang,83_0031.wav,"Ở đây thì tham quan liên tục mà, để người ta có chiết ra mô hình để nhiều người mở rộng ra nữa. Như vậy thì ở đây, tụi tôi cũng ở đây. Tôi thì ở bển tui nuôi cá, nó nuôi lươn. Quan tâm tụi tôi thì cựu chiến binh chung một ấp mà, giúp đỡ nhau với anh em để nâng cao đời sống lên.",spk_83_0011,male,83_0031.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0031.wav,downloaded,587404
train:83_0032.wav,train,South,Southern,83,SocTrang,83_0032.wav,"Thì đồng chí Chi rất có tinh thần trách nhiệm đối với xã hội, đối với làng xóm và đối với hội viên. Vì cái công việc được phân công, thì Đồng Chí Chi hiện nay là phó chi hội của hội cựu chiến binh ấp. Rồi được hội phân công là tổ trưởng tổ tiết kiệm và vay vốn.",spk_83_0011,male,83_0032.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0032.wav,downloaded,588908
train:83_0033.wav,train,South,Southern,83,SocTrang,83_0033.wav,"Với nhiệm vụ được phân công thì Đồng Chí Chi làm rất tốt. Và luôn có cái đoàn kết trong hội viên cựu chiến binh. Về đối với kinh tế thì Đồng Chí Chi là người luôn tìm tòi học hỏi. Vì sáng tạo, dám nghĩ, dám làm. Đồng Chí đã chọn được cái mô hình kinh tế hiệu quả cho bản thân mình.",spk_83_0011,male,83_0033.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0033.wav,downloaded,650668
train:83_0034.wav,train,South,Southern,83,SocTrang,83_0034.wav,"Trong cái thời gian tới, hội cựu chiến Binh xã sẽ tiếp tục tiên truyền, nhân rộng mô hình của ông Chí đến từng hội viên khác để học tập và làm theo để có mô hình làm ăn cơ bản ổn định để từng bước năng cao cuộc sống trong thời gian tới.",spk_83_0011,male,83_0034.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0034.wav,downloaded,516620
train:83_0035.wav,train,South,Southern,83,SocTrang,83_0035.wav,"Đồng chí Trần Nhân Chi là hội viên hội cựu chiến binh của Ấp Long Thành, thuộc chi bộ Ấp Long Thành. Đồng chí cũng là người dân tộc Khmer, cũng tham gia chiến trường Campuchia. Rồi khi về đến thời bình, về với gia đình thì đồng chí cũng chịu khó học hỏi các mô hình làm ăn, vươn lên để thoát nghèo.",spk_83_0012,male,83_0035.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0035.wav,downloaded,692172
train:83_0036.wav,train,South,Southern,83,SocTrang,83_0036.wav,Bên cạnh đó thì đảng uỷ cũng như chi bộ cũng quan tâm để chăm bồi cho đồng chí để kết nạp đảng cho đồng chí vào đợt hai tháng chín vừa qua. Hiện nay thì đồng chí cũng được đảng nhà nước chăm lo cũng như chính quyền địa phương. Các đồng chí cũng có cái mô hình làm ăn cũng khá là hiệu quả.,spk_83_0012,male,83_0036.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0036.wav,downloaded,517356
train:83_0037.wav,train,South,Southern,83,SocTrang,83_0037.wav,"Ban thường vụ huyện đoàn cũng đã tổ chức mười điểm, trong đó có hai điểm cấp huyện đã phát trên sáu trăm phần quà cho các em thiếu nhi có hoàn cảnh khó khăn, tổng trị giá trên hai trăm triệu đồng. Bên cạnh đó thì các điểm ở các xã cũng sôi nổi với các hoạt động tặng quà cho các em thiếu nhi với tổng trị giá trên năm trăm tám mươi triệu đồng với số lượng quà trên bốn ngàn trẻ.",spk_83_0013,female,83_0037.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0037.wav,downloaded,971660
train:83_0038.wav,train,South,Southern,83,SocTrang,83_0038.wav,"Những năm gần đây, thị trấn mình, nói chung là đường xá nó thay đổi nhiều cái công trình nó mọc lên nữa. Nó làm thay đổi kinh tế nhiều lắm. Đường xá đồ đó, nó mở rộng ra, cho bà con đi lại thuận tiện, mua bán đồ cũng dễ dàng hơn. Ngày xưa thì khó đi, còn bây giờ thì nó thuận tiện hơn. Việc mua bán hàng hoá thì nó cũng dễ hơn.",spk_83_0014,male,83_0038.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0038.wav,downloaded,763456
train:83_0039.wav,train,South,Southern,83,SocTrang,83_0039.wav,Con cảm thấy con rất là vui vì được trợ cấp một phần học bổng cho một phần vào việc học tập tốt hơn. Con hứa con sẽ học tập tốt và chăm ngoan.,spk_83_0015,female,83_0039.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0039.wav,downloaded,357926
train:83_0040.wav,train,South,Southern,83,SocTrang,83_0040.wav,Năm rồi thì đạt lắm. Nhưng mà cái vụ cá này nó không có tiền thức ăn gì hết trơn. Thả lên nó lớn thêm luôn à. Thì mình thả từng cái từng mớ từng mớ vậy đó.,spk_83_0016,male,83_0040.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0040.wav,downloaded,391388
train:83_0041.wav,train,South,Southern,83,SocTrang,83_0041.wav,Trong cái điều kiện mình vận động bà con không xuống giống vụ ba thì mình cũng có những buổi họp tuyên truyền cho cán bộ và nhân dân trong xã biết là mình chuyển đổi từ mô hình không xuống giống vụ ba để mình chuyển sang mô hình mình nuôi cá thiên nhiên gắn với kết hợp thả nuôi một số loài cá khác để mà tăng thu nhập thêm.,spk_83_0017,male,83_0041.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0041.wav,downloaded,696256
train:83_0042.wav,train,South,Southern,83,SocTrang,83_0042.wav,"Theo đánh giá bước đầu, thì mô hình này khá hiệu quả. Chúng tôi đã tập trung nhiều năm qua rồi. Cho thấy hiệu quả thì bỏ vụ thu đông sẽ cắt đứt được mầm bệnh vụ hè thu. Sau khi xuống giống vụ đông xuân, lúa rất tốt. Hạn chế được lượng phân bón do việc nuôi cá để lại hàm lượng dinh dưỡng trong đất. Từng bước tiến tới sản xuất lúa sạch, lúa theo hướng hữu cơ.",spk_83_0018,male,83_0042.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0042.wav,downloaded,856956
train:83_0043.wav,train,South,Southern,83,SocTrang,83_0043.wav,"Cái giá lúa năm nay là tăng hơn hồi năm rồi là tám trăm đồng, đến chín trăm, mà RVT hăm mốt. Lúa giờ tại ruộng là mua là giá bảy ngàn chín, năng suất lúa năm nay ở vùng này cũng thấy cũng đỡ. Khoảng một công khoảng tám trăm kí trở lên, lợi nhuận thì một công lợi được cỡ ba triệu.",spk_83_0019,male,83_0043.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0043.wav,downloaded,842798
train:83_0044.wav,train,South,Southern,83,SocTrang,83_0044.wav,"Tôi đang chuyển đổi từ mô hình ruộng sang rẫy. Thì Mô hình tui hiện tại trồng rau màu, nhưng mà cây mà chọn chủ lực để phát triển đó là cây mướp. Và hiện tại cứ thu nhập trung bình tính ra khoảng năm tới trăm ký trên ngày. Thương lái họ bao tiêu từ sáu ngàn cho tới bảy ngàn.",spk_83_0020,male,83_0044.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0044.wav,downloaded,600108
train:83_0045.wav,train,South,Southern,83,SocTrang,83_0045.wav,"Mình mới đầu tư vô là đầu tiên là mua ba con dê cái, một con dê đực. Đó là bốn con, là hết hai mấy triệu. Thì hồi tháng mười một năm rồi, năm nay giờ nó tái, nó đẻ ra dê con cũng gần chục con. Sáng mình bỏ thời gian ra chừng nửa tiếng đồng hồ à, là nó ăn là một ngày không hết á. Mình khỏi tốn tiền gì hết trơn á. Anh em nhà nước hỗ trợ á, thì mình sẽ làm chuồng trại cho nó thành phẩm, cho nó có ra, có mô hình đàng hoàng. Mình sẽ gầy dựng tái đàn thêm.",spk_83_0021,male,83_0045.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0045.wav,downloaded,926782
train:83_0046.wav,train,South,Southern,83,SocTrang,83_0046.wav,"Thì Đoàn Vĩnh Châu cũng được sự hỗ trợ của tỉnh Đoàn Sóc Trăng, Sở Lao động Thương binh và Xã hội cùng với lãnh đạo thị uỷ, uỷ ban nhân dân của thị xã và các ngành các cấp cũng đã tổ chức một chương trình trung thu năm hai ngàn không trăm hăm ba với chủ đề là Lồng đèn thắp sáng ước mơ.",spk_83_0022,male,83_0046.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0046.wav,downloaded,529900
train:83_0047.wav,train,South,Southern,83,SocTrang,83_0047.wav,"Ở đây là một cái hoạt động tổ chức vui chơi cho các em cũng như là một cái Tết Thiếu Nhi rất ý nghĩa cho các bạn học sinh, các bạn là trẻ em có hoàn cảnh khó khăn trên địa bàn của thị xã Vĩnh Châu. Thật ra là qua các cái hoạt động này thì Ban Thường vụ tỉnh Đoàn cảm thấy là rất là ý nghĩa đối với các bạn có một cái mùa trung thu thật vui vẻ, ấm áp và đầm ấm.",spk_83_0022,male,83_0047.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0047.wav,downloaded,768044
train:83_0048.wav,train,South,Southern,83,SocTrang,83_0048.wav,Các ngành chức năng thì kiểm soát chặt chẽ cái việc mà tàu thuyền ra vào cảng và tiếp tục rà soát việc cái duy trì và lắp đặt các cái máy giám sát hành trình và hoạt động đối với các tàu trên mười lăm mét thì cái việc đó chúng ta cũng có cái giải pháp trong việc mà gián đoạn cái máy này thì đối với các cái đơn vị cung cấp dịch vụ như nãy tôi nói rồi.,spk_83_0023,male,83_0048.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0048.wav,downloaded,896972
train:83_0049.wav,train,South,Southern,83,SocTrang,83_0049.wav,"Địa phương cùng với Sở nông nghiệp báo cáo rất rõ tình hình này để uỷ ban có văn bản chỉ đạo các đơn vị cung ứng dịch vụ này. Nông nghiệp, biên phòng, công an, các đơn vị chức năng này, chúng ta cũng tiếp tục cái việc mà vi phạm thì tăng cường công tác, kiểm tra, tuần tra, giám sát để xử lý hành chính.",spk_83_0023,male,83_0049.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0049.wav,downloaded,666060
train:83_0050.wav,train,South,Southern,83,SocTrang,83_0050.wav,Cái cơ sở thì đa số tập trung về ba yếu tố. Thứ nhất là điều kiện vệ sinh cơ sở trang thiết bị như thế nào. Thứ hai là điều kiện con người. Và thứ ba là giám sát về những sản phẩm mà họ đã công bố. Nó đảm bảo theo đúng quy định mà trước đây họ đã công bố hay không.,spk_83_0024,male,83_0050.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0050.wav,downloaded,623496
train:83_0051.wav,train,South,Southern,83,SocTrang,83_0051.wav,"Cơ sở Bánh Pía Nhất Phẩm mình thành lập từ năm hai ngàn mười sáu đến nay. Đảm bảo an toàn thực phẩm thì công nhân mình cũng phải bảo hộ lao động như khẩu trang, găng tay này kia đó, vệ sinh, máy móc sạch sẽ.",spk_83_0025,male,83_0051.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0051.wav,downloaded,550686
train:83_0052.wav,train,South,Southern,83,SocTrang,83_0052.wav,"Để đảm bảo an toàn thực phẩm thì mình có trang bị khẩu trang, và nón, và tạp dề và găng tay. Mấy cái nhân, mình làm nhân là phải vô phòng kính mới được, sợ ba con ruồi, muỗi. Cái phần đó phần đó quan trọng vì cái đó là ta dùng, để dùng vào miệng rồi.",spk_83_0026,male,83_0052.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0052.wav,downloaded,688498
train:83_0053.wav,train,South,Southern,83,SocTrang,83_0053.wav,"Nhìn chung những cơ sở hầu như họ ý thức được, họ nâng cấp được cái mặt bằng điều khiển để làm sao đảm bảo sự cạnh tranh giữa các cơ sở với nhau.",spk_83_0027,male,83_0053.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0053.wav,downloaded,277804
train:83_0054.wav,train,South,Southern,83,SocTrang,83_0054.wav,Thì qua đó thấy thực tế là một số cơ sở đã biết được xây dựng những cái quy trình sản xuất theo cái hệ thống một chiều là từ cái sơ chế bắt đầu cho tới sản phẩm thì nói chung là ngày càng được nâng cấp. Đồng thời cái thứ hai là nhờ sự hỗ trợ của các ngành thì hầu như các cơ sở họ sử dụng những trang thiết bị hiện đại để giảm được lượng tối thiểu sử dụng của số người mà dùng tay dùng chân.,spk_83_0027,male,83_0054.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0054.wav,downloaded,740908
train:83_0055.wav,train,South,Southern,83,SocTrang,83_0055.wav,"Những năm gần đây, thị trấn mình, nói chung là đường xá nó thay đổi nhiều cái công trình nó mọc lên nữa. Nó làm thay đổi kinh tế nhiều lắm. Cho đường xá đồ đó, nó mở rộng ra, cho bà con đi lại thuận tiện, mua bán đồ cũng dễ dàng hơn. Ngày xưa thì khó đi, còn bây giờ thì nó thuận tiện hơn. Việc mua bán hàng hoá thì nó cũng dễ hơn.",spk_83_0028,male,83_0055.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0055.wav,downloaded,763456
train:83_0056.wav,train,South,Southern,83,SocTrang,83_0056.wav,Giờ nước ngập nhờ địa phương nâng các nhà đòi lại cho đàng hoàng rồi hết nước ngập được. Mừng lắm rồi. Cao ráo sạch sẽ rồi. Đúng nhờ địa phương thì giúp đỡ.,spk_83_0029,female,83_0056.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0056.wav,downloaded,454824
train:83_0057.wav,train,South,Southern,83,SocTrang,83_0057.wav,"Thì chỉ tính nguyên năm hai ngàn không trăm hai hai thì công tác cho vay trên địa bàn phường ba đạt hai mươi mốt tỷ đồng. Đưa tổng dư nợ của phường đạt là sáu mươi hai tỷ. Trong đó đặc biệt là cái nguồn vốn là hộ nghèo, hộ thoát nghèo và nguồn vốn giải quyết việc làm theo cái nội dung của Nghị quyết mười một đó hỗ trợ rất là tốt, rất là kịp thời để kịp thời khôi phục lại sản xuất sau đại dịch COVID mười chín trên địa bàn phường ba.",spk_83_0030,male,83_0057.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0057.wav,downloaded,995104
train:83_0058.wav,train,South,Southern,83,SocTrang,83_0058.wav,"Hàng năm thì Tết Trung Thu đồn đều có tổ chức cho các em, những em học sinh nghèo để hưởng được cái một mùa Trung Thu cùng chung với cả nước. Cái đó là cái một mang một ý nghĩa rất là to lớn về chăm sóc trẻ em có hoàn cảnh khó khăn. Tôi rất là hoan nghênh cái sự chăm lo của đồn biên phòng Vĩnh Hải này là một ý nghĩa rất là quan trọng, rất là to lớn. Tôi rất là cảm ơn.",spk_83_0031,male,83_0058.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0058.wav,downloaded,867600
train:83_0059.wav,train,South,Southern,83,SocTrang,83_0059.wav,Bên đây là đường đi cũng ít nhà trẻ con đi qua đi lại chơi. Con thấy trung thu năm nay vui. Mấy chú biên phòng lại tặng quà con. Con thấy vui. Con cảm ơn mấy chú đã lại trao quà cho con.,spk_83_0032,female,83_0059.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0059.wav,downloaded,576186
train:83_0060.wav,train,South,Southern,83,SocTrang,83_0060.wav,"Anh em bên đội biên phòng cũng có quà trung thu lại tặng cho con cháu tôi, tôi là phấn khởi lắm. Phấn khởi là cám ơn nhiều lắm, bên đội biên phòng. Vậy là xin cám ơn đội biên phòng.",spk_83_0033,male,83_0060.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0060.wav,downloaded,538022
train:83_0061.wav,train,South,Southern,83,SocTrang,83_0061.wav,"Từ những chương trình dự án, huyện Cù Lao Dung đã hình thành những nhóm đồng quản lý như là nhóm đồng quản lý rừng hay là nhóm đồng quản lý nghề cá ven bờ và thành lập những tổ hợp tác nuôi những lò thủy sản dưới tán rừng.",spk_83_0034,male,83_0061.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0061.wav,downloaded,496332
train:83_0062.wav,train,South,Southern,83,SocTrang,83_0062.wav,"Trong thời gian tới, vẫn tiếp tục phối hợp với chi cục kiểm lâm, chi cục thủy sản và các ngành có liên quan cùng với chính quyền địa phương của xã An Thạnh ba. Tiếp tục tuyên truyền vận động bà con nâng cao ý thức, bảo vệ nguồn lợi thuỷ sản, bảo vệ rừng và hình thành những mô hình nuôi thị sản dưới tán rừng giúp cho bà con sinh kế khu vực ven biển, sinh kế dưới tán rừng gắn với việc hình thành du lịch sinh thái.",spk_83_0034,male,83_0062.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0062.wav,downloaded,959244
train:83_0063.wav,train,South,Southern,83,SocTrang,83_0063.wav,Nếu mà rừng phát triển thì con động vật chắc cũng được phát triển chứ Bởi vì nó đôi khi nó cũng có chỗ nơi nó núp nè Rồi nó trốn tránh được những cái người đi đánh bắt nè Cũng nó dư được khoảng bảy mươi phần trăm.,spk_83_0035,male,83_0063.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0063.wav,downloaded,593740
train:83_0064.wav,train,South,Southern,83,SocTrang,83_0064.wav,"Tôi cũng mong muốn được anh em đồng quản lý ở đây cùng chung tay góp sức, cũng muốn cho là là là bảo vệ rừng được sinh sản nhiều hơn, được phát triển nhiều hơn.",spk_83_0035,male,83_0064.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0064.wav,downloaded,472652
train:83_0065.wav,train,South,Southern,83,SocTrang,83_0065.wav,Cái vai trò của các tổ bảo vệ rừng là một trong những vai trò có thể nói là quan trọng nhất để mà cùng với lực lượng kiểm lâm trong cái việc tuần tra bảo vệ rừng và hạn chế lấn chiếm đất rừng.,spk_83_0036,female,83_0065.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0065.wav,downloaded,463692
train:83_0066.wav,train,South,Southern,83,SocTrang,83_0066.wav,"Bởi vì đây là các anh em là trong cộng đồng và có sống trực tiếp với cái nghề cái nghề mà lâm nghiệp, với những cái hoạt động nguồn lợi từ rừng mang lại nên là bản thân những anh em trong tổ họ cũng là những thành viên để tích cực tuyên truyền làm sao mà cái rừng của mình ngày càng giàu, ngày càng phát triển để mà cái đai rừng mình phát triển một cách bền vững.",spk_83_0036,female,83_0066.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0066.wav,downloaded,1009452
train:83_0067.wav,train,South,Southern,83,SocTrang,83_0067.wav,"Từ hồi nó sinh nó được ra ba tháng, bắt đầu nó bị luôn, tới giờ nó chăm sóc nó nuôi nó, không có bỏ đi đâu được hết trơn á. Có lúc nhỏ nhỏ còn gởi người này kia đi mần mướn vòng vòng vòng được, chút đỉnh. Rồi người cho vài chục ngàn chục ngàn chớ về nhà nuôi.",spk_83_0037,female,83_0067.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0067.wav,downloaded,493452
train:83_0068.wav,train,South,Southern,83,SocTrang,83_0068.wav,"Rồi sau thì hông tiền hông bạc, cái nhờ mấy anh ở hội đó, giúp đỡ cho được cái nhà ở. Mấy năm nay rồi cũng mừng. Rồi ông già thì cho miếng đất, cái nhà ở. Đúng như là bên khuyết tật đồ đó cũng thương, do láng giềng người ta thương nhiều khi ta cho, bên hội đồ lâu lâu cái gửi gạo đồ cho ăn, bọc năm ký, với này kia, mì đồ đó.",spk_83_0037,female,83_0068.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0068.wav,downloaded,841900
train:83_0069.wav,train,South,Southern,83,SocTrang,83_0069.wav,"Hồi ông còn sống thì ổng nuôi, ông chết đến nay là sáu năm rồi. Rồi bỏ lại hai mẹ con nuôi tới giờ luôn. Gia đình cũng khó khăn.",spk_83_0038,female,83_0069.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0069.wav,downloaded,306656
train:83_0070.wav,train,South,Southern,83,SocTrang,83_0070.wav,Đối với hội thì trong điều kiện cũng gặp nhiều khó khăn về cái trong cái vấn đề kinh phí hoạt động thì hội cũng kêu gọi các nhà hảo tâm trong ngoài thị xã. Để Những nhà hảo tâm này để có tấm lòng nhân ái để hỗ trợ cho hội thị xã để có điều kiện giúp đỡ cho những đối tượng mà còn hiện nay còn gặp phải khó khăn nhiều hơn trên địa bàn. Đó thì cái đó là cái thứ nhất.,spk_83_0039,male,83_0070.wav,train-00081-of-00103.parquet,data/processed/audio_16k/train/Southern/83_0070.wav,downloaded,898636
