sample_id,source_split,source_region,label,province_code,province_name,filename,text,speaker_id,gender,source_audio_path,source_parquet_file,audio_path,audio_status,audio_bytes,preprocessed_audio_path,preprocessing_status,original_duration_seconds,preprocessed_sample_rate,preprocessed_samples,preprocessed_duration_seconds,preprocessed_rms,preprocessed_peak
train:73_0181.wav,train,Central,Central,73,QuangBinh,73_0181.wav,Các cấp uỷ đảng chính quyền cần phải tiếp tục là quan tâm hơn nữa đối với công tác này. Nên là phải.,spk_73_0110,male,73_0181.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0181.wav,downloaded,188716,data/processed/audio_preprocessed_16s/train/Central/73_0181.wav,preprocessed,5.896000,16000,256000,16.000000,0.046942,0.839691
train:73_0184.wav,train,Central,Central,73,QuangBinh,73_0184.wav,Thời tiết thì hiện tại bây giờ thì cũng thì hắn cũng không nắng nhiều cho nên cũng cố gắng để là gấp rút gặt xong để phòng chống bão lụt cho bà con khỏi bị thiệt hại về cái cây lúa.,spk_73_0111,male,73_0184.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0184.wav,downloaded,368456,data/processed/audio_preprocessed_16s/train/Central/73_0184.wav,preprocessed,11.512875,16000,256000,16.000000,0.066653,0.613922
train:73_0185.wav,train,Central,Central,73,QuangBinh,73_0185.wav,"Bà con là cố gắng đi gặt tranh thủ thời gian để đi gặt buổi trưa, buổi mô cũng phải đi gặt hết.",spk_73_0112,female,73_0185.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0185.wav,downloaded,184008,data/processed/audio_preprocessed_16s/train/Central/73_0185.wav,preprocessed,5.748875,16000,256000,16.000000,0.046178,0.490875
train:73_0186.wav,train,Central,Central,73,QuangBinh,73_0186.wav,"Để tránh thiệt hại do à người dân khi mà mưa bão sắp đến thì chủ trương của Huyện là bà con sẽ à tập trung tích cực, tranh thủ thời tiết à nắng ráo để gặt nhanh và thu hoạch nhanh cái a sản phẩm ngoài đồng ruộng.",spk_73_0113,male,73_0186.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0186.wav,downloaded,532596,data/processed/audio_preprocessed_16s/train/Central/73_0186.wav,preprocessed,16.642250,16000,256000,16.000000,0.080050,0.703979
train:73_0187.wav,train,Central,Central,73,QuangBinh,73_0187.wav,"Huy động tất cả các máy móc, phương tiện, máy gặt và nhân lực à để đảm bảo lúa chín đến đâu thì thu hoạch ngay đến đó để à kịp thời, tránh được những cái thiệt hại do cái thời tiết bất thường. Vấn đề nữa là chúng tôi chỉ đạo các địa phương thực hiện tốt. Cái vấn đề là phơi, sấy, bảo quản sau thu hoạch để đảm bảo chất lượng của lúa.",spk_73_0114,male,73_0187.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0187.wav,downloaded,701930,data/processed/audio_preprocessed_16s/train/Central/73_0187.wav,preprocessed,21.933937,16000,256000,16.000000,0.079792,0.672943
train:73_0188.wav,train,Central,Central,73,QuangBinh,73_0188.wav,thì Đối với môn lịch sử thì nhu cầu về việc tìm kiếm một nguồn sử liệu để phục vụ giảng dạy rất là rất cấp thiết. Do đó cho nên là nhóm chúng tôi đã thực hiện việc xây dựng hệ thống thông tin cơ sở dữ liệu môn lịch sử lớp mười.,spk_73_0115,female,73_0188.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0188.wav,downloaded,400940,data/processed/audio_preprocessed_16s/train/Central/73_0188.wav,preprocessed,12.528000,16000,256000,16.000000,0.069737,0.485260
train:73_0191.wav,train,Central,Central,73,QuangBinh,73_0191.wav,"làm bài tập nhóm, làm bài tập thuyết trình, và á tự học, tự nghiên cứu, đáp ứng cái yêu cầu của chương trình giáo dục phổ thông mới đề ra",spk_73_0115,female,73_0191.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0191.wav,downloaded,248140,data/processed/audio_preprocessed_16s/train/Central/73_0191.wav,preprocessed,7.753000,16000,256000,16.000000,0.054312,0.506989
train:73_0193.wav,train,Central,Central,73,QuangBinh,73_0193.wav,"Và chúng tôi cũng hy vọng rằng với cái đề án không sáu đã được đưa vào thực hiện trong nhà trường thì ngày càng có nhiều hơn nữa các cái đề tài nghiên cứu khoa học được áp dụng và được giảng dạy, để ngày càng hơn nữa nâng cao chất lượng",spk_73_0116,female,73_0193.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0193.wav,downloaded,382924,data/processed/audio_preprocessed_16s/train/Central/73_0193.wav,preprocessed,11.965000,16000,256000,16.000000,0.068504,0.589172
train:73_0194.wav,train,Central,Central,73,QuangBinh,73_0194.wav,"Hôm nay, con thấy rất là may mắn được thầy cô giáo và nhà tài trợ đã trao tặng cho con học bổng và con sẽ cố gắng học tập tốt. Con xin trân trọng cảm ơn các nhà tài trợ và cả thầy cô giáo.",spk_73_0117,female,73_0194.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0194.wav,downloaded,468622,data/processed/audio_preprocessed_16s/train/Central/73_0194.wav,preprocessed,14.643062,16000,256000,16.000000,0.073021,0.580414
train:73_0195.wav,train,Central,Central,73,QuangBinh,73_0195.wav,Em Hồ Thị Quý Hằng thì là một em học sinh ờ từ trung tâm bảo trợ đến và năm đầu tiên em bước vào lớp thì rất còn bỡ ngỡ nhưng mà qua một thời gian được sự dìu dắt của cô chủ nhiệm cũng như là các bạn trong lớp thì em rất nhanh hòa nhập.,spk_73_0118,female,73_0195.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0195.wav,downloaded,521996,data/processed/audio_preprocessed_16s/train/Central/73_0195.wav,preprocessed,16.311000,16000,256000,16.000000,0.079639,0.486023
train:73_0198.wav,train,Central,Central,73,QuangBinh,73_0198.wav,"Và đó là món quà rất là ý nghĩa và thiết thực để giúp cho các em, động viên các em bước vào năm học mới đạt kết quả cao hơn. thì thay mặt trại lãnh đạo Công Tâm Công Tác Xã Hội rất là chân thành cảm ơn những cái tình cảm sẻ chia, những tình cảm mà các cô giáo, cũng như là Hội khuyến Học của phường đã dành cho các em trong dịp năm học mới này",spk_73_0119,female,73_0198.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0198.wav,downloaded,708332,data/processed/audio_preprocessed_16s/train/Central/73_0198.wav,preprocessed,22.134000,16000,256000,16.000000,0.076540,0.647736
train:73_0199.wav,train,Central,Central,73,QuangBinh,73_0199.wav,"à Quan tâm đến những học sinh có hoàn cảnh khó khăn, đặc biệt là những học sinh ở trung tâm công tác xã hội tỉnh, đang theo học tại trường, đó là một trong những việc làm vô cùng ý nghĩa và thường niên của nhà trường. à Thì hàng năm, nhà trường đã kêu gọi các doanh nghiệp, cá nhân, đơn vị, các mạnh thường quân và toàn thể cán bộ, giáo viên, phụ huynh, học sinh của nhà trường.",spk_73_0120,female,73_0199.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0199.wav,downloaded,688748,data/processed/audio_preprocessed_16s/train/Central/73_0199.wav,preprocessed,21.522000,16000,256000,16.000000,0.078608,0.597137
train:99_0077.wav,train,North,Northern,99,BacNinh,99_0077.wav,Thì từ đó thì mọi người và cũng như phụ huynh học sinh cũng sẽ nghe và thấm được để phòng tránh cái thương tâm đấy thì bắt buộc phải cho con em mình đi học bơi và phải đưa ra những cái biện pháp chặt chẽ quản lý cho các cái cháu học sinh trong cái mùa hè hai không hai ba sắp tới.,spk_99_0045,male,99_0077.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0077.wav,downloaded,674988,data/processed/audio_preprocessed_16s/train/Northern/99_0077.wav,preprocessed,21.092000,16000,256000,16.000000,0.078785,0.499268
train:99_0078.wav,train,North,Northern,99,BacNinh,99_0078.wav,"Để chuẩn bị tốt cho cuộc thi thì con đã chuẩn bị cho mình giọng hát, chuẩn bị cho mình những vũ đạo. Và không chỉ thế, con còn chuẩn bị cho mình sự tự tin và cũng như một tinh thần thật là vững chắc để khi bước lên trên sân khấu, con có thể thỏa mình để phá bỏ giới hạn của bản thân.",spk_99_0046,male,99_0078.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0078.wav,downloaded,428238,data/processed/audio_preprocessed_16s/train/Northern/99_0078.wav,preprocessed,13.381063,16000,256000,16.000000,0.072110,0.642578
train:99_0079.wav,train,North,Northern,99,BacNinh,99_0079.wav,"Cái mục đích mà mở cái sân chơi này cho các bạn thì không nằm ngoài cái cái ý tưởng là tạo một cái sân chơi thực sự là có ý nghĩa cho các bạn phát huy tài năng, tự tin và có những cái trải nghiệm. Và ở BFT thì trải nghiệm đó là trải nghiệm vượt trội trong cái quãng đời học trò của các bạn. để nhen nhóm những sự tự tin, nhen nhóm những tài năng tiềm ẩn của các bạn. Và thông qua cuộc thi này thì nhà trường cũng tìm kiếm tài năng để cấp gói học bổng cho các bạn để mời các bạn vài về học tập ở tại trường.",spk_99_0047,male,99_0079.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0079.wav,downloaded,1001272,data/processed/audio_preprocessed_16s/train/Northern/99_0079.wav,preprocessed,31.288375,16000,256000,16.000000,0.085226,0.610260
train:99_0080.wav,train,North,Northern,99,BacNinh,99_0080.wav,"Do lượng rác tồn tại từ trước, trước đến giờ rất lớn, do vậy cũng rất mong muốn các cơ quan chức năng có biện pháp vận chuyển các phần tro xỉ cũng như phần rác tồn tại lâu ngày mà rất khó để xử lý của lò đốt và các điểm tập kết để xử lý theo quy định.",spk_99_0048,male,99_0080.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0080.wav,downloaded,585554,data/processed/audio_preprocessed_16s/train/Northern/99_0080.wav,preprocessed,18.297187,16000,256000,16.000000,0.077002,0.989990
train:99_0081.wav,train,North,Northern,99,BacNinh,99_0081.wav,"Hiếu rất là bất ngờ là Bắc Ninh có bao nhiêu các bạn tài năng và giỏi như thế Và hôm nay là Hiếu kiểu Hiếu được xem những phần trình diễn rất là bùng nổ, rất là tuyệt vời Thì Hiếu cũng cảm thấy là mình cũng không lo lắng cho cái tương lai của quê hương mình nữa Tại vì Việt Nam chúng mình có quá nhiều người tài năng và giỏi Hiếu rất là trân trọng điều đó là các bạn trẻ đến thế nhưng mà các bạn vẫn kiểu nhớ đến quê hương, vẫn nhớ đến những cái văn hóa, vẫn nhớ đến những cái truyền thống của đất nước mình",spk_99_0049,male,99_0081.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0081.wav,downloaded,838238,data/processed/audio_preprocessed_16s/train/Northern/99_0081.wav,preprocessed,26.193562,16000,256000,16.000000,0.079299,0.745667
train:99_0082.wav,train,North,Northern,99,BacNinh,99_0082.wav,"Đảng ủy trung tâm y tế huyện tập trung duy trì sự đoàn kết trong đơn vị, dân chủ trong thực hiện nhiệm vụ. Nghiêm túc trung thể, quy chế chuyên môn, quy tắc ứng xử luôn đổi mới về phong cách, thái độ phục vụ, thái độ niềm nở của cán bộ ngành y tế đối với người bệnh và người nhà người bệnh.",spk_99_0050,male,99_0082.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0082.wav,downloaded,558540,data/processed/audio_preprocessed_16s/train/Northern/99_0082.wav,preprocessed,17.453000,16000,256000,16.000000,0.080363,0.555084
train:99_0084.wav,train,North,Northern,99,BacNinh,99_0084.wav,"Em chờ từ sáng hôm thứ năm, đêm hôm ở đây phải trực xe cho nên là không dám về, cho nên là chờ đợi lâu quá. Xe để cứ vứt đây chơi mà mãi không được đăng kiểm, quá hạn rồi phải để xe còn đi làm ấy.",spk_99_0051,male,99_0084.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0084.wav,downloaded,471410,data/processed/audio_preprocessed_16s/train/Northern/99_0084.wav,preprocessed,14.730187,16000,256000,16.000000,0.076755,0.454315
train:99_0085.wav,train,North,Northern,99,BacNinh,99_0085.wav,Tâm cũng đã có những giải pháp làm đăng ký trên app rồi đăng ký trên online. Người đến đây đăng ký trực tiếp đánh xe đến cũng phải khoảng bốn trăm đến năm trăm xe. Lượng xe đạt cũng chỉ đủ khoảng sáu mươi xe thôi. Hôm nào mà nhiều xe con thì có thể làm được lên tám mươi xe.,spk_99_0052,female,99_0085.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0085.wav,downloaded,468516,data/processed/audio_preprocessed_16s/train/Northern/99_0085.wav,preprocessed,14.639750,16000,256000,16.000000,0.076523,0.686707
train:99_0086.wav,train,North,Northern,99,BacNinh,99_0086.wav,Ờ Trước cái tình trạng ùn tắc phương tiện do các phương tiện từ các địa phương khác chuyển về trung tâm thì về phía trung tâm của chúng tôi thì cũng cố gắng là động viên tinh thần của các bộ công nhân viên tổ chức làm tăng ca thêm giờ và làm cả ngày thứ bảy chủ nhật để phục vụ cái nhu cầu của các chủ phương tiện.,spk_99_0053,male,99_0086.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0086.wav,downloaded,548708,data/processed/audio_preprocessed_16s/train/Northern/99_0086.wav,preprocessed,17.145750,16000,256000,16.000000,0.079338,0.852814
train:99_0087.wav,train,North,Northern,99,BacNinh,99_0087.wav,"Chúng tôi gia đình thì không có điều kiện, cũng không có điều kiện để thường xuyên đi khám định kỳ ý. Thì hôm nay được khám ở đây thì chúng tôi cũng thấy là phấn khởi được yên tâm về sức khỏe của tôi.",spk_99_0054,female,99_0087.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0087.wav,downloaded,385348,data/processed/audio_preprocessed_16s/train/Northern/99_0087.wav,preprocessed,12.040750,16000,256000,16.000000,0.069399,0.743286
train:99_0088.wav,train,North,Northern,99,BacNinh,99_0088.wav,"Và trong thời gian tới chúng tôi vẫn tiếp tục chỉ đạo tất cả các cơ sở đoàn tập trung triển khai nhiều những hoạt động về tham gia xây dựng nông thôn mới trong cái tháng thanh niên này. Và để giúp cho thế hệ trẻ chúng tôi thêm phần tự hào, thêm phần yêu, thêm cái màu áo của thanh niên Việt Nam.",spk_99_0055,female,99_0088.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0088.wav,downloaded,518448,data/processed/audio_preprocessed_16s/train/Northern/99_0088.wav,preprocessed,16.200125,16000,256000,16.000000,0.080429,0.725159
train:99_0089.wav,train,North,Northern,99,BacNinh,99_0089.wav,"Tôi có vay vốn của ngân hàng chính sách thì lãi suất nó cũng giảm và lại thì nó cũng được lâu dài thì tôi muốn về để bổ sung vốn. Kinh doanh nói chung là công nhân đông, buôn bán được.",spk_99_0056,female,99_0089.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0089.wav,downloaded,451948,data/processed/audio_preprocessed_16s/train/Northern/99_0089.wav,preprocessed,14.122000,16000,256000,16.000000,0.075158,0.557190
train:99_0090.wav,train,North,Northern,99,BacNinh,99_0090.wav,Các hộ cũng đề nghị là cho vay tiếp hoặc là có vốn tăng thêm thì cũng cho các hộ vay tăng để lấy vốn để làm ăn.,spk_99_0057,female,99_0090.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0090.wav,downloaded,387444,data/processed/audio_preprocessed_16s/train/Northern/99_0090.wav,preprocessed,12.106250,16000,256000,16.000000,0.069579,0.673248
train:99_0091.wav,train,North,Northern,99,BacNinh,99_0091.wav,Khi mà có vốn về thì là ban thường vụ cùng với xã thì họp cùng với tổ trưởng thì giao vốn cho tổ trưởng. Khi mà về đến địa bàn thôn thì cũng đã được các tổ trưởng coi họp và bình xét các hộ. Và ưu tiên những hộ mà đặc biệt là cần vốn trước thì mình tạo điều kiện để cho vay vốn trước.,spk_99_0058,female,99_0091.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0091.wav,downloaded,571950,data/processed/audio_preprocessed_16s/train/Northern/99_0091.wav,preprocessed,17.872062,16000,256000,16.000000,0.080332,0.733002
train:99_0092.wav,train,North,Northern,99,BacNinh,99_0092.wav,Qua những cái khảo sát từ dưới cơ sở gửi lên thì chúng tôi cũng đã kịp thời lập tờ trình các cấp quốc có thẩm quyền đồng thời là căn cứ vào cái nguồn vốn thu hồi nợ hàng năm thì cũng phối hợp với các cơ sở các hội đoàn thể dưới xã thị trấn để tiến hành là thực hiện cho vay các cái đối tượng có nhu cầu kịp thời không để lãng phí nguồn vốn.,spk_99_0059,female,99_0092.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0092.wav,downloaded,685542,data/processed/audio_preprocessed_16s/train/Northern/99_0092.wav,preprocessed,21.421813,16000,256000,16.000000,0.078619,0.721710
train:99_0093.wav,train,North,Northern,99,BacNinh,99_0093.wav,Công việc này của mình bắt nguồn từ lúc mà con mình ốm ở viện. Đến lúc ấy mình nghĩ rằng là không phải bệnh nhân nào khi nằm ở viện cũng có kiểu như là điều kiện để kiểu như là mua cháo hay mua thức ăn đấy. Thì tự dưng mình nảy ra suy nghĩ rằng là khi nào con mình khỏe mạnh xong mình sẽ gọi là làm một cái công việc như thế này. Trong suy nghĩ của mình là mình muốn là dù như thế nào mình vẫn muốn gọi là lan tỏa cái sự yêu thương đấy. Có nghĩa là lá lành đùm lá rách có nghĩa là giúp đỡ nhau trong lúc chia sẻ như thế này. Với cái hy vọng là gọi là lan tỏa thì có nghĩa là mọi khó khăn mình có thể vượt qua được hết đấy.,spk_99_0060,female,99_0093.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0093.wav,downloaded,898560,data/processed/audio_preprocessed_16s/train/Northern/99_0093.wav,preprocessed,28.078625,16000,256000,16.000000,0.078723,0.740265
train:99_0094.wav,train,North,Northern,99,BacNinh,99_0094.wav,"Cần phải đẩy mạnh cái tuyên truyền, học tập, quán triệt và đưa các cái nội dung thực hiện kết luận số không một rồi chuyên đề học tập và làm theo tư tưởng, đạo đức, phong cách Hồ Chí Minh toàn khóa và hàng năm vào chương trình công tác và nội dung sinh hoạt chi bộ của chi hội, cơ quan hàng tháng, hàng quý và nội dung kiểm điểm đánh giá cuối năm đối với mỗi tổ chức đảng, đảng viên và các cơ quan đơn vị, công chức, viên chức.",spk_99_0061,male,99_0094.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0094.wav,downloaded,892940,data/processed/audio_preprocessed_16s/train/Northern/99_0094.wav,preprocessed,27.903000,16000,256000,16.000000,0.077768,0.650635
train:99_0095.wav,train,North,Northern,99,BacNinh,99_0095.wav,"Khi tiếp xúc với người dân thì tôi luôn thể hiện thái độ lịch sự, nhã nhặn, tận tình hướng dẫn công dân nộp đủ hồ sơ giấy tờ để thực hiện các thủ tục hành chính đúng quy định của pháp luật và nhanh gọn nhất đảm bảo hài lòng cho người dân.",spk_99_0062,female,99_0095.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0095.wav,downloaded,492846,data/processed/audio_preprocessed_16s/train/Northern/99_0095.wav,preprocessed,15.400063,16000,256000,16.000000,0.078478,0.464600
train:99_0096.wav,train,North,Northern,99,BacNinh,99_0096.wav,"Tôi có cũng hay đến để làm các thủ tục giấy tờ, một số giấy tờ thì tôi đến để thấy cán bộ xã làm việc đúng giờ và rất là nhiệt tình để giúp đỡ nhân dân.",spk_99_0063,female,99_0096.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0096.wav,downloaded,482794,data/processed/audio_preprocessed_16s/train/Northern/99_0096.wav,preprocessed,15.085938,16000,256000,16.000000,0.077679,0.306458
train:99_0097.wav,train,North,Northern,99,BacNinh,99_0097.wav,"Đã triển khai quy định cho toàn bộ cán bộ công nhân viên chức tắt phong làm việc, đạo đức, nếp sống, cách ứng xử để đảm bảo hài lòng đối với người dân và các tổ chức đến giao dịch và cũng được đánh giá là trên chín sáu phần trăm Đồng thời là chúng tôi cũng quán triệt các đồng chí luôn phải đảm bảo về góc độ giờ giấc, nội vụ qua đó để đảm bảo văn hóa công sở ngày một nâng lên.",spk_99_0064,male,99_0097.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0097.wav,downloaded,855744,data/processed/audio_preprocessed_16s/train/Northern/99_0097.wav,preprocessed,26.740625,16000,256000,16.000000,0.079168,0.324646
train:99_0098.wav,train,North,Northern,99,BacNinh,99_0098.wav,"Từ khi bàn hành cái kế hoạch thì cán bộ công chức viên chức đã nâng cao tinh thần trách nhiệm cũng như là thái độ làm việc tiếp khách, giao dẫn công việc trang phục lề lối làm việc cũng như là bài trí phòng ban của mình rất là tốt.",spk_99_0065,male,99_0098.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0098.wav,downloaded,540076,data/processed/audio_preprocessed_16s/train/Northern/99_0098.wav,preprocessed,16.876000,16000,256000,16.000000,0.078992,0.989990
train:99_0100.wav,train,North,Northern,99,BacNinh,99_0100.wav,"Tình trạng ô tô đỗ lòng đường mà gây tắc đường như thế này đã xảy ra mười lăm đến hai mươi ngày nay. Và hiện tại các hộ kinh doanh ở đây rất khó khăn, người đi đường cũng rất khó khăn về đi lại vì nó gây ách tắc, cản trở giao thông.",spk_99_0066,male,99_0100.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0100.wav,downloaded,502746,data/processed/audio_preprocessed_16s/train/Northern/99_0100.wav,preprocessed,15.709437,16000,256000,16.000000,0.079269,0.414062
train:99_0101.wav,train,North,Northern,99,BacNinh,99_0101.wav,"Về cụ thể hóa nghị quyết bảy mốt của tỉnh uỷ thì tôi cũng đã bản thân là mình thấy là việc đầu tiên mình phải rèn luyện được cái sự lắng nghe, thấu hiểu với công dân và từ đó là nắm bắt được là những cái gì mà vướng mắc, khó khăn của công dân.",spk_99_0067,male,99_0101.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0101.wav,downloaded,560524,data/processed/audio_preprocessed_16s/train/Northern/99_0101.wav,preprocessed,17.515000,16000,256000,16.000000,0.080253,0.601929
train:99_0103.wav,train,North,Northern,99,BacNinh,99_0103.wav,"Dặn các cháu là không mua quà cáp gì ở cổng trường này, tuyệt đối là không mua vì các đồ đấy là không rõ nguồn gốc.",spk_99_0068,female,99_0103.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0103.wav,downloaded,269992,data/processed/audio_preprocessed_16s/train/Northern/99_0103.wav,preprocessed,8.435875,16000,256000,16.000000,0.058089,0.501404
train:99_0105.wav,train,North,Northern,99,BacNinh,99_0105.wav,"Qua nghiên cứu học tập và triển khai thực hiện thì cũng là dịp chúng tôi để nhắc nhở bản thân là càng phải quan tâm triển khai thực hiện những lời dạy của bác Hồ đó là lương y phải như từ mẫu và trong cái hiện nay thì chúng tôi quan tâm đến cải cách, thủ tục hành chính cũng như nâng cao trình độ chuyên môn để hướng tới sự hài lòng người bệnh.",spk_99_0069,male,99_0105.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0105.wav,downloaded,742604,data/processed/audio_preprocessed_16s/train/Northern/99_0105.wav,preprocessed,23.205000,16000,256000,16.000000,0.072773,0.902130
train:99_0107.wav,train,North,Northern,99,BacNinh,99_0107.wav,"Cái thứ hai nữa là một cái quyết tâm chính trị của ban chấp hành đảng bộ tỉnh đã ban hành rồi thì các chi đảng bộ cơ sở từ tỉnh đến cơ sở chúng ta đều phải vào cuộc, đều phải xây dựng những chương trình hành động thiết thực nhất, những cái đề án, dự án thiết thực nhất để tùy theo tình hình địa phương mà chúng ta có những cái hoạt động để thực hiện những nghị quyết.",spk_99_0070,male,99_0107.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0107.wav,downloaded,633228,data/processed/audio_preprocessed_16s/train/Northern/99_0107.wav,preprocessed,19.787000,16000,256000,16.000000,0.082207,0.736542
train:99_0108.wav,train,North,Northern,99,BacNinh,99_0108.wav,"Trước buổi hôm nay là em thấy rất là mông lung, buổi này rất là ý nghĩa nên chúng em đã thấy là nó dễ định hướng cho tương lai nghề nghiệp của mình hơn. Nếu không được học trường công lập thì chúng em vẫn có thể được học trường dân lập và học thêm nghề để định hướng thêm cho tương lai của mình.",spk_99_0071,male,99_0108.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0108.wav,downloaded,606878,data/processed/audio_preprocessed_16s/train/Northern/99_0108.wav,preprocessed,18.963562,16000,256000,16.000000,0.078017,0.493927
train:99_0109.wav,train,North,Northern,99,BacNinh,99_0109.wav,Rất mong muốn các đơn vị liên quan cũng nên phối hợp và cũng nên định hướng và tổ chức hai ba buổi trong một năm để cho các cháu xác định rõ mục tiêu để phấn đấu về trên con đường học tập cũng như học nghề.,spk_99_0072,male,99_0109.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0109.wav,downloaded,450544,data/processed/audio_preprocessed_16s/train/Northern/99_0109.wav,preprocessed,14.078125,16000,256000,16.000000,0.075042,0.686371
train:99_0111.wav,train,North,Northern,99,BacNinh,99_0111.wav,"Thì Phòng Giáo dục đào tạo tiếp tục chỉ đạo các nhà trường sẽ triển khai chương trình tư vấn học đường tới từng học sinh đặc biệt là các học sinh khối lớp chín tuyên truyền định hướng cho học sinh cũng như phụ huynh học sinh trong việc lựa chọn nghề nghiệp tương lai của con em mình, giúp cho các nhà trường thực hiện thành công các đề án phân luồng công nghiệp của Thủ tướng Chính phủ cũng như là kế hoạch của ủy ban nhân dân tỉnh Bắc Ninh.",spk_99_0074,male,99_0111.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0111.wav,downloaded,820716,data/processed/audio_preprocessed_16s/train/Northern/99_0111.wav,preprocessed,25.646000,16000,256000,16.000000,0.082300,0.721436
train:99_0112.wav,train,North,Northern,99,BacNinh,99_0112.wav,"Trong những cái gợi mở mà uỷ ban thường vụ quốc hội lấy ý kiến thì có những nội dung rất cụ thể, thiết thực để tạo ra cái sự đồng thuận của nhân dân. Hy vọng rằng sau kỳ lấy ý kiến lần này và báo cáo về uỷ ban thường vụ quốc hội và quốc hội sẽ cho ý kiến sẽ cơ bản khắc phục được những cái hạn chế bất cập trong thời gian tới để thi hành luật đất đai một cách có hiệu quả hơn.",spk_99_0075,male,99_0112.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0112.wav,downloaded,838672,data/processed/audio_preprocessed_16s/train/Northern/99_0112.wav,preprocessed,26.207125,16000,256000,16.000000,0.068278,0.990021
train:99_0113.wav,train,North,Northern,99,BacNinh,99_0113.wav,"Hội phụ nữ cho vay tôi tám trăm triệu, tôi làm ăn đầu tư chủ ngang trang trại, tôi có ít vốn làm ăn, thì tôi cảm ơn cái hội phụ nữ của xã.",spk_99_0076,female,99_0113.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0113.wav,downloaded,488348,data/processed/audio_preprocessed_16s/train/Northern/99_0113.wav,preprocessed,15.259500,16000,256000,16.000000,0.077976,0.571350
train:99_0114.wav,train,North,Northern,99,BacNinh,99_0114.wav,"Hội liên hiệp phụ nữ cấp trên và ngân hàng chính sách có vốn hỗ trợ thứ nhất là phụ nữ khởi nghiệp và giải quyết việc làm cho chị em phụ nữ trong xã chúng tôi. Vì xã Đại Đồng Thành chúng tôi là có rất nhiều mô hình trang trại nhỏ và lẻ cần đồng vốn để chị em chăn nuôi, sản xuất, phát triển kinh tế gia đình.",spk_99_0077,female,99_0114.wav,train-00102-of-00103.parquet,data/processed/audio_16k/train/Northern/99_0114.wav,downloaded,621346,data/processed/audio_preprocessed_16s/train/Northern/99_0114.wav,preprocessed,19.415688,16000,256000,16.000000,0.080715,0.363098
