sample_id,source_split,label,province_name,speaker_id,gender,audio_path,sample_rate,duration_seconds,rms,peak,zcr,logmel_mean,logmel_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flatness_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std
train:79_0146.wav,train,Central,KhanhHoa,spk_79_0092,male,data/processed/audio_preprocessed_16s/train/Central/79_0146.wav,16000,16.0,0.0805122729398894,0.54791259765625,0.05190645275958109,-10.1991548538208,3.775200605392456,331.52668179004456,189.38328574730076,395.2568252279604,246.64133567836214,0.007422140864292639,-63.58818435668945,19.601163864135742,2.4084465503692627,2.782254457473755,-0.747280478477478,0.3733479678630829,-0.45607253909111023,0.9855558276176453,0.8442589640617371,0.19098776578903198,0.8586941361427307,-0.3520349860191345,-0.1852552890777588,9.336591720581055,4.384860038757324,3.2903425693511963,2.5074684619903564,1.8273321390151978,2.7094671726226807,2.0290212631225586,1.679628849029541,1.7249693870544434,1.3802202939987183,1.3349918127059937,1.276735782623291,1.1234323978424072
valid:86_0295.wav,valid,Central,BinhThuan,spk_86_0196,male,data/processed/audio_preprocessed_16s/valid/Central/86_0295.wav,16000,16.0,0.079066498855125,0.65167236328125,0.07558623275872171,-11.338191986083984,4.279673099517822,545.116652602791,422.697465857949,443.25879527340527,329.0935149074795,0.01292671390559251,-70.4309310913086,19.567880630493164,-0.7860525250434875,1.933912992477417,-1.435219645500183,-2.0568642616271973,0.016893677413463593,-1.5560909509658813,-1.7399728298187256,-0.45059505105018616,-1.1783167123794556,-0.6162148714065552,-1.2152177095413208,15.166214942932129,5.123528957366943,4.390614032745361,3.7066822052001953,2.139608383178711,2.939603328704834,1.8073523044586182,2.0902023315429688,2.009798288345337,1.5198709964752197,1.1669899225234985,1.6270256042480469,1.4444292783737183
train:38_0179.wav,train,Central,HaTinh,spk_38_0135,male,data/processed/audio_preprocessed_16s/train/Central/38_0179.wav,16000,16.0,0.07978886890878585,0.649627685546875,0.0665315098887105,-12.16195011138916,4.63422966003418,441.2880318977913,547.9908406714745,465.16152356174445,425.7676816155837,0.017035497256496793,-75.94707489013672,19.443645477294922,3.2234768867492676,2.399810314178467,-0.31263795495033264,-0.689606785774231,-0.8686172962188721,0.05821933224797249,-0.4939185082912445,0.1654941290616989,0.21154792606830597,0.0807775929570198,-0.7495514750480652,18.03933334350586,7.425448894500732,4.4563493728637695,4.2321295738220215,2.4292569160461426,2.719416856765747,1.7832168340682983,1.6984846591949463,2.1318325996398926,1.5868971347808838,1.352461338043213,1.564502477645874,1.8245960474014282
train:82_0110.wav,train,Central,KonTum,spk_82_0068,male,data/processed/audio_preprocessed_16s/train/Central/82_0110.wav,16000,16.0,0.08063251195350002,0.527618408203125,0.07792217938351322,-11.111309051513672,3.4719412326812744,527.7139053937747,223.60048180454214,374.8164275323305,371.51190597838314,0.01663040135062812,-69.14484405517578,17.58078384399414,2.8671984672546387,-0.7423421740531921,-4.669262886047363,-3.164872646331787,-3.3044395446777344,-2.2840657234191895,-1.2894196510314941,-0.9276109933853149,0.13372021913528442,0.01593048684298992,-1.4648020267486572,6.301942825317383,4.303650856018066,2.5428977012634277,3.081160068511963,1.6759783029556274,2.0237033367156982,2.0264344215393066,1.53104567527771,1.3479785919189453,1.2327241897583008,1.1620978116989136,1.1091126203536987,1.1710734367370605
train:49_0099.wav,train,Central,LamDong,spk_49_0052,female,data/processed/audio_preprocessed_16s/train/Central/49_0099.wav,16000,16.0,0.07726950226580702,0.45733642578125,0.07398466400259376,-10.343531608581543,4.457464218139648,509.47920986877176,231.82952275807617,458.4460284036633,264.72446810440704,0.07651308338335838,-64.30646514892578,14.924871444702148,-0.7088267803192139,1.1008028984069824,-2.912318468093872,-2.379544734954834,-1.1263967752456665,-1.4584375619888306,-0.5960487723350525,-0.6966441869735718,-0.5402528047561646,-0.8754675984382629,-0.9145480394363403,22.200756072998047,4.550189018249512,2.372858762741089,2.303248405456543,2.338024377822876,1.872819185256958,1.6922718286514282,1.4002113342285156,1.3413629531860352,1.1651380062103271,1.4096417427062988,1.1094599962234497,0.9321067929267883
valid:74_0259.wav,valid,Central,QuangTri,spk_74_0128,male,data/processed/audio_preprocessed_16s/valid/Central/74_0259.wav,16000,16.0,0.082504003940727,0.88531494140625,0.07728545814632089,-11.936407089233398,4.993275165557861,576.2872330774621,345.5138868544962,454.2050385225257,221.3144584420429,0.007393164847863281,-73.85579681396484,20.096881866455078,-3.6367478370666504,0.5770319104194641,-2.7845418453216553,-3.182386636734009,0.6146847605705261,-2.5721375942230225,2.121831178665161,-2.480414390563965,0.5507689118385315,-0.5815486907958984,-2.6597628593444824,19.760778427124023,4.099627494812012,4.315066337585449,3.267005443572998,2.7836151123046875,2.883645534515381,2.071993350982666,2.758692502975464,2.847494602203369,2.2636947631835938,1.6448386907577515,1.6648495197296143,2.3557894229888916
train:82_0068.wav,train,Central,KonTum,spk_82_0042,female,data/processed/audio_preprocessed_16s/train/Central/82_0068.wav,16000,16.0,0.0760121622484498,0.753753662109375,0.07660186172602236,-10.01452350616455,3.393291711807251,452.97376514405664,241.0610748188778,538.720491304763,339.9777562158647,0.013975848377188817,-62.02147674560547,17.32979393005371,1.1033804416656494,2.703986167907715,-2.2634694576263428,0.13769087195396423,-0.8169154524803162,0.6212038397789001,-0.3716897964477539,0.1805402785539627,-0.3019251823425293,0.25257405638694763,-0.020538100972771645,7.5922017097473145,3.923323154449463,2.399522304534912,2.225370168685913,2.327983856201172,1.6429352760314941,1.4494218826293945,1.2718654870986938,1.498324990272522,1.1812193393707275,1.3905723094940186,1.2920548915863037,1.1739977598190308
train:36_0151.wav,train,Central,ThanhHoa,spk_36_0101,male,data/processed/audio_preprocessed_16s/train/Central/36_0151.wav,16000,16.0,0.07407350613814807,0.96429443359375,0.07275028418079758,-11.056818962097168,3.5633013248443604,454.48254251833106,463.9634635656068,520.9263132154379,371.18796440617956,0.018158757407203387,-69.01180267333984,16.312950134277344,1.7645574808120728,2.517693281173706,0.650032639503479,-1.8003556728363037,1.2865275144577026,1.2885578870773315,0.012973600067198277,0.4388710558414459,-0.38906389474868774,0.3791510760784149,-0.5035819411277771,11.12865924835205,4.8258867263793945,3.706425428390503,3.1709799766540527,1.9832453727722168,3.2719149589538574,1.69672691822052,1.5849714279174805,1.784188985824585,1.5977634191513062,1.49871826171875,1.468847632408142,1.5079529285430908
train:82_0140.wav,train,Central,KonTum,spk_82_0084,male,data/processed/audio_preprocessed_16s/train/Central/82_0140.wav,16000,16.0,0.07736058054833038,0.989990234375,0.10617619600076562,-10.707415580749512,3.5622007846832275,689.6341023179181,481.7154579760982,578.6454609973426,408.16681991072414,0.024900610000196468,-66.4461898803711,16.05633544921875,0.7505930066108704,0.6723872423171997,-3.31941556930542,-1.5093519687652588,-0.7417411804199219,-0.4329395890235901,-1.764831781387329,0.07703009992837906,0.2966431677341461,-1.0911074876785278,-0.34100285172462463,11.227293968200684,4.938692092895508,2.7762482166290283,3.462219476699829,2.0558691024780273,3.0307891368865967,1.5036964416503906,1.7630854845046997,1.8348383903503418,1.6197161674499512,1.2668395042419434,1.4748512506484985,1.3317574262619019
train:49_0001.wav,train,Central,LamDong,spk_49_0001,female,data/processed/audio_preprocessed_16s/train/Central/49_0001.wav,16000,16.0,0.06688626952104673,0.45318603515625,0.050773635834514975,-13.538331031799316,6.849346160888672,356.94591431903535,282.81741139237494,269.4642123033228,248.0234186984584,0.30557867545682615,-84.82282257080078,13.758522987365723,-0.9208043813705444,0.39509013295173645,-1.7331809997558594,-0.8986331820487976,-1.165709137916565,-0.031157802790403366,-0.4666990339756012,-0.4218621253967285,-1.0141125917434692,-0.37029895186424255,-0.22305603325366974,40.0695686340332,9.351362228393555,1.8005733489990234,1.7020108699798584,1.676949143409729,1.315707802772522,1.293656349182129,1.086690902709961,1.1418204307556152,0.8929517269134521,1.2109075784683228,0.8900614976882935,0.7678767442703247
test:92_0232.wav,test,Central,QuangNam,spk_92_0151,female,data/processed/audio_preprocessed_16s/test/Central/92_0232.wav,16000,16.0,0.07966509935293814,0.63897705078125,0.09946132602080476,-9.183889389038086,2.8505666255950928,681.8182805340606,300.8787744896067,610.4217723916423,326.06468782043225,0.022500547103209565,-56.97249221801758,14.85092830657959,-1.5871790647506714,0.5146166682243347,-1.918165922164917,-1.3588308095932007,-0.6896608471870422,-0.21070650219917297,-0.55014568567276,0.07657160609960556,-1.0126127004623413,-0.5007725358009338,0.06719355285167694,5.751343727111816,2.6317591667175293,2.7863929271698,2.5103793144226074,2.1297082901000977,1.820905327796936,1.5557266473770142,1.477523684501648,1.444108247756958,1.3254162073135376,1.3019963502883911,1.1287455558776855,1.1414144039154053
valid:43_0275.wav,valid,Central,DaNang,spk_43_0205,male,data/processed/audio_preprocessed_16s/valid/Central/43_0275.wav,16000,16.0,0.07552070191838242,0.58050537109375,0.053968960816253186,-12.946316719055176,5.9084296226501465,405.1720933179491,498.1147817382662,325.5500510086026,273.0064217290948,0.11296619945376887,-80.87208557128906,20.54906463623047,0.2100803405046463,3.704413414001465,-0.3524152636528015,-1.8048467636108398,-0.22636952996253967,-0.6808200478553772,-0.5495626926422119,0.84035724401474,-0.9899247884750366,0.6537579894065857,-1.1429756879806519,28.141633987426758,9.372398376464844,4.472500801086426,3.862276077270508,2.1285581588745117,2.634188175201416,1.8367732763290405,1.833611249923706,2.460789203643799,1.6954560279846191,1.8653405904769897,1.7986557483673096,1.665366530418396
train:73_0165.wav,train,Central,QuangBinh,spk_73_0098,male,data/processed/audio_preprocessed_16s/train/Central/73_0165.wav,16000,16.0,0.07909223481808246,0.611053466796875,0.06105101973054582,-12.263193130493164,4.692071914672852,422.7467114979592,481.5758951983941,398.47769282998274,331.0211629929502,0.013244792211332117,-76.40862274169922,19.605602264404297,2.015817880630493,2.1775741577148438,0.8470491766929626,-0.7064677476882935,-1.3343333005905151,-0.6222466230392456,-1.5023021697998047,-0.35269975662231445,-0.3181454837322235,-0.3630876839160919,-0.7247743010520935,19.644689559936523,5.282986164093018,3.579944372177124,3.0931248664855957,2.7908072471618652,2.950011730194092,1.9031174182891846,1.8892441987991333,1.8101428747177124,1.7851173877716064,1.5522593259811401,1.4885146617889404,1.51553475856781
valid:86_0288.wav,valid,Central,BinhThuan,spk_86_0189,male,data/processed/audio_preprocessed_16s/valid/Central/86_0288.wav,16000,16.0,0.07217824254861409,0.477935791015625,0.06999246090805042,-13.839506149291992,5.9662275314331055,489.6701635587531,448.2266289612984,404.63153577440096,339.3695938512739,0.19756839451445343,-86.29863739013672,14.239154815673828,-2.08609938621521,-0.22676342725753784,-0.5480458736419678,-0.8898690938949585,-1.234214425086975,-0.9907422065734863,-0.9046711921691895,-0.29395821690559387,-1.3041927814483643,-0.9396141171455383,-1.091803789138794,33.16475296020508,8.335502624511719,4.369469165802002,2.873598575592041,2.5448665618896484,3.250490188598633,2.112438917160034,1.7393592596054077,2.026749849319458,1.5550127029418945,1.8214973211288452,1.7439860105514526,1.700506567955017
valid:49_0275.wav,valid,Central,LamDong,spk_49_0160,male,data/processed/audio_preprocessed_16s/valid/Central/49_0275.wav,16000,16.0,0.07600659001309566,0.569732666015625,0.06775807717998898,-10.433712005615234,3.6792891025543213,492.2364071205358,292.78030375517847,387.82182487582753,302.0376146127941,0.011050706304494189,-64.83392333984375,19.526397705078125,0.5173919796943665,2.1775858402252197,-1.7894343137741089,-2.876004457473755,-1.7875730991363525,-0.5040348768234253,-1.1097761392593384,-0.682435929775238,-0.5865643620491028,-0.3491041362285614,-1.0993927717208862,8.005685806274414,4.00652551651001,3.0912811756134033,2.6252095699310303,1.907180905342102,2.6280558109283447,1.4839355945587158,1.5431462526321411,1.8241512775421143,1.4301815032958984,1.2683132886886597,1.1882904767990112,1.4123737812042236
test:78_0287.wav,test,Central,PhuYen,spk_78_0235,male,data/processed/audio_preprocessed_16s/test/Central/78_0287.wav,16000,16.0,0.0776434176476307,0.5277099609375,0.0874808104719159,-11.84385871887207,4.463040828704834,647.8423961485547,840.3843186795165,452.2731193236089,334.1245038564176,0.01246097477430081,-73.05923461914062,16.612361907958984,-1.8437901735305786,-0.605255126953125,-1.476996898651123,-1.786002278327942,-0.8078964352607727,-1.0372223854064941,-1.0294057130813599,-2.0596368312835693,-0.9441896080970764,-2.70855712890625,-0.5999661087989807,18.749263763427734,6.478631496429443,5.690690994262695,3.7533657550811768,2.596644163131714,2.8939108848571777,2.3513927459716797,2.5977659225463867,2.169109344482422,2.134843111038208,1.7161815166473389,2.341614007949829,1.4916187524795532
train:75_0058.wav,train,Central,ThuaThienHue,spk_75_0028,female,data/processed/audio_preprocessed_16s/train/Central/75_0058.wav,16000,16.0,0.05834276414191831,0.83087158203125,0.049843944702908996,-15.901095390319824,7.0892744064331055,364.2741069616698,386.5606469687579,284.1871931800854,323.7775408136648,0.47353766170260875,-99.84529113769531,8.493865966796875,-1.8980792760849,0.01436677761375904,-2.636054515838623,-0.6470903754234314,-1.3601648807525635,-0.4553452134132385,-0.8347870111465454,-0.5903522968292236,-0.5864861011505127,-0.7342982888221741,-0.4409274458885193,43.14532470703125,8.296813011169434,2.9761998653411865,2.08624005317688,3.1112842559814453,1.524173617362976,1.7451798915863037,1.281802773475647,1.3196327686309814,1.0370416641235352,1.0831084251403809,1.0671128034591675,0.9611634612083435
train:78_0169.wav,train,Central,PhuYen,spk_78_0128,male,data/processed/audio_preprocessed_16s/train/Central/78_0169.wav,16000,16.0,0.08013766312272261,0.5511474609375,0.04546111508248079,-11.887384414672852,4.999682903289795,323.3342969076116,372.9288637953386,278.6060200294292,252.58146099611716,0.004145843265755719,-74.20182037353516,25.46758460998535,3.385711431503296,2.068274736404419,0.7131361365318298,-0.36710700392723083,-1.830549955368042,1.4835768938064575,-0.3981375992298126,-0.07207818329334259,0.6826844215393066,-0.3536819815635681,-1.4600114822387695,14.475290298461914,6.5063982009887695,3.9683992862701416,3.47816801071167,2.4466748237609863,2.9061977863311768,2.2946252822875977,2.1082541942596436,1.8267507553100586,1.690673828125,1.39215087890625,1.6269547939300537,1.347737193107605
train:75_0118.wav,train,Central,ThuaThienHue,spk_75_0066,male,data/processed/audio_preprocessed_16s/train/Central/75_0118.wav,16000,16.0,0.07412141869026173,0.61492919921875,0.0630002460947113,-10.592113494873047,3.359645128250122,414.44452447574565,301.5565414180852,373.84464093067385,340.73346036976807,0.013745792428536931,-65.91799926757812,18.559537887573242,3.2654967308044434,2.969085216522217,-0.9795324802398682,-1.1785343885421753,-2.3100881576538086,-1.6985353231430054,-1.3790243864059448,-0.620553195476532,-0.19366346299648285,-0.15623846650123596,-0.5427204370498657,4.870301723480225,4.096370697021484,2.2616631984710693,1.845794677734375,1.4676522016525269,1.4362461566925049,1.6085556745529175,1.2827028036117554,1.2652453184127808,1.195799708366394,1.1709387302398682,1.0267244577407837,1.1985260248184204
train:78_0204.wav,train,Central,PhuYen,spk_78_0159,female,data/processed/audio_preprocessed_16s/train/Central/78_0204.wav,16000,16.0,0.08026986817385247,0.564453125,0.08416439126715339,-11.642434120178223,4.239126682281494,641.5978011957554,277.4168802472141,421.8525789672766,235.65954336598006,0.007314872161763228,-71.69280242919922,17.390792846679688,-3.921201705932617,-2.1366121768951416,-3.336216926574707,-3.197209119796753,-0.4878426790237427,-2.159015655517578,-0.5681870579719543,-0.9108346700668335,-0.9531586766242981,-1.6540101766586304,-0.8502869009971619,16.12940788269043,4.5524187088012695,4.804254055023193,3.1665754318237305,2.5097594261169434,3.3503522872924805,1.9973162412643433,2.412616014480591,1.8864823579788208,1.8243540525436401,1.51324462890625,1.8667484521865845,1.5872069597244263
train:85_0043.wav,train,Central,NinhThuan,spk_85_0029,male,data/processed/audio_preprocessed_16s/train/Central/85_0043.wav,16000,16.0,0.08066584478558261,0.737884521484375,0.06233227473544819,-10.379997253417969,3.653268337249756,391.22802258988554,236.5132214527658,423.75388767879576,265.91936293700587,0.009196115271885796,-64.66960144042969,19.30807113647461,1.3725701570510864,3.786412000656128,-1.682794451713562,-0.6773823499679565,0.16853120923042297,-0.9411646127700806,-0.40038615465164185,0.41062745451927185,-0.2549295425415039,-0.1325182169675827,-0.061833009123802185,8.642535209655762,3.4475345611572266,2.726022720336914,2.7555177211761475,2.122988700866699,2.10636568069458,1.6870243549346924,1.6048747301101685,1.5091712474822998,1.295805811882019,1.2918167114257812,1.3717249631881714,1.1191349029541016
train:38_0170.wav,train,Central,HaTinh,spk_38_0128,male,data/processed/audio_preprocessed_16s/train/Central/38_0170.wav,16000,16.0,0.07917388652723348,0.512603759765625,0.04935175528029406,-12.350691795349121,5.177613258361816,346.5638310361761,494.5401646595711,350.286191479437,286.90365650358643,0.007469130139994886,-77.07072448730469,20.545616149902344,2.963992118835449,3.7940852642059326,-0.2566158175468445,-0.3041893243789673,-0.9764183163642883,-0.3688872456550598,-0.027941271662712097,0.25883761048316956,1.4431989192962646,-1.2010825872421265,-0.3252521753311157,22.690513610839844,5.628659725189209,4.046116828918457,3.8758153915405273,2.809145212173462,2.6137585639953613,2.065688133239746,2.409072160720825,1.7016971111297607,2.0999724864959717,1.5133285522460938,2.0748353004455566,1.2251040935516357
train:49_0187.wav,train,Central,LamDong,spk_49_0105,male,data/processed/audio_preprocessed_16s/train/Central/49_0187.wav,16000,16.0,0.07632257125636974,0.649505615234375,0.10619572732705987,-11.022727012634277,3.987691879272461,768.3147087452052,621.0307958744281,597.1884116531677,413.7118548841673,0.02679088684206688,-68.5782699584961,15.592902183532715,-2.096336841583252,0.5293854475021362,-2.558807373046875,-4.581004619598389,-0.6819335222244263,-0.5471535921096802,-0.5999490022659302,0.018130389973521233,-0.6236369013786316,-1.1454463005065918,-0.26513952016830444,15.727890968322754,5.53181266784668,4.05378532409668,3.2691407203674316,2.588033676147461,3.0546977519989014,1.8372544050216675,2.032715082168579,1.5481797456741333,1.5346705913543701,1.2143930196762085,1.2329764366149902,1.3312734365463257
train:79_0086.wav,train,Central,KhanhHoa,spk_79_0053,male,data/processed/audio_preprocessed_16s/train/Central/79_0086.wav,16000,16.0,0.07991920553050386,0.78955078125,0.07493779272575284,-11.00098705291748,3.8734686374664307,528.4763410731739,139.28769353976185,354.566240153487,163.6274273300967,0.005534682782976328,-68.47830200195312,20.50931739807129,-3.6322433948516846,1.5517655611038208,-3.3036117553710938,-4.180000305175781,-2.4159977436065674,-1.4705146551132202,-1.2242436408996582,-0.017099523916840553,-0.5619140863418579,-0.025105752050876617,-0.9867777824401855,7.625728607177734,3.329768180847168,2.568420171737671,2.577289581298828,1.6648396253585815,2.079650640487671,1.4490984678268433,1.4549418687820435,1.3556901216506958,1.3500549793243408,1.1466872692108154,1.1296709775924683,1.0962332487106323
train:75_0078.wav,train,Central,ThuaThienHue,spk_75_0039,male,data/processed/audio_preprocessed_16s/train/Central/75_0078.wav,16000,16.0,0.08094552377272816,0.72802734375,0.07983234309509021,-10.182283401489258,3.252455949783325,482.04270504429735,502.2974188630193,637.8192360282225,390.33100052129413,0.02290304864427234,-63.666290283203125,14.030888557434082,2.8336915969848633,5.863653659820557,-0.9707735180854797,-0.9730682373046875,0.8132683634757996,0.39434653520584106,-0.29792800545692444,0.6761873364448547,0.34721681475639343,0.4454394578933716,-0.2684309184551239,9.33177375793457,4.418498992919922,3.767302989959717,2.6562180519104004,2.526514768600464,3.887270927429199,1.635753870010376,1.5192337036132812,1.580820918083191,1.3412803411483765,1.1289324760437012,1.2882801294326782,1.1110020875930786
train:82_0053.wav,train,Central,KonTum,spk_82_0032,male,data/processed/audio_preprocessed_16s/train/Central/82_0053.wav,16000,16.0,0.08271925790046453,0.91131591796875,0.10200039843905641,-11.914510726928711,3.822579860687256,713.1416747310388,854.2542875263988,475.3584949458516,437.1814862766256,0.021711277908167494,-74.18640899658203,17.22412109375,0.9599936604499817,-0.23100778460502625,-2.111551523208618,-4.16489315032959,-1.4172199964523315,-1.8461092710494995,-1.187261939048767,-0.38789987564086914,0.16363133490085602,-0.6182429790496826,-0.4591185748577118,11.676417350769043,5.839828968048096,3.918316602706909,2.664977788925171,2.288853645324707,3.9989521503448486,2.2344961166381836,2.6176862716674805,1.928632140159607,1.6409059762954712,1.4533381462097168,1.3710758686065674,1.2274553775787354
train:74_0211.wav,train,Central,QuangTri,spk_74_0104,male,data/processed/audio_preprocessed_16s/train/Central/74_0211.wav,16000,16.0,0.0631212856419722,0.55908203125,0.027242293915210606,-15.940535545349121,6.400717258453369,180.15789537503485,188.81781700123094,171.79142341518417,238.6431395641943,0.3781914069149392,-100.15477752685547,13.57666015625,2.338634490966797,0.9383759498596191,0.44383469223976135,0.44071492552757263,-0.6758648157119751,-0.3295806348323822,0.011986849829554558,-0.0933457687497139,0.069102443754673,-0.3930057883262634,-0.4454856514930725,36.32366180419922,11.134273529052734,2.950582981109619,1.9485024213790894,2.1568896770477295,2.726841926574707,1.7021812200546265,1.471636414527893,1.3112263679504395,0.9629144072532654,0.9592758417129517,1.030835509300232,0.9839834570884705
train:86_0146.wav,train,Central,BinhThuan,spk_86_0106,male,data/processed/audio_preprocessed_16s/train/Central/86_0146.wav,16000,16.0,0.07993068157787228,0.5948486328125,0.11966843620482892,-10.97956371307373,3.9766366481781006,815.0531101336388,753.4428366343121,702.6385962506586,548.3218950297892,0.043179170012986656,-68.10323333740234,15.626161575317383,-0.6756252646446228,4.0817036628723145,-2.6384053230285645,-0.7270846962928772,-2.663400888442993,-0.5763591527938843,-1.0411988496780396,-1.3401411771774292,0.2835506796836853,-0.9046415090560913,-1.6655149459838867,14.880449295043945,6.913882255554199,3.8292484283447266,3.163803815841675,3.0889623165130615,2.0935964584350586,2.578947067260742,1.8843600749969482,2.095214366912842,1.990092396736145,1.529837965965271,1.6059414148330688,1.2478787899017334
train:76_0044.wav,train,Central,QuangNgai,spk_76_0028,female,data/processed/audio_preprocessed_16s/train/Central/76_0044.wav,16000,16.0,0.07498201876163559,0.521331787109375,0.12740284141734928,-12.097315788269043,3.961049795150757,813.240649943293,461.5224429715167,861.8654063212099,477.23304861768366,0.027581730772069442,-74.5656509399414,11.176682472229004,-1.9012367725372314,1.125970482826233,-4.610110282897949,0.0030917050316929817,-3.041947841644287,-1.0926072597503662,-2.1384406089782715,-0.7432618737220764,-1.1476801633834839,-0.8486024141311646,-0.3694603741168976,17.982114791870117,4.562390327453613,5.266507625579834,4.245502471923828,3.597489356994629,2.9855668544769287,1.8638044595718384,2.2388503551483154,1.74153733253479,1.509759783744812,2.0820252895355225,1.2927120923995972,1.7158814668655396
train:82_0161.wav,train,Central,KonTum,spk_82_0096,female,data/processed/audio_preprocessed_16s/train/Central/82_0161.wav,16000,16.0,0.07030435424685957,0.47064208984375,0.052656455689280034,-13.55403995513916,6.195039749145508,371.0064438687873,306.43346204573294,278.2367773206094,308.60192035246735,0.2291981631163524,-84.43891906738281,17.12262725830078,-1.1349443197250366,-0.09221354871988297,-1.819428563117981,-0.9848942160606384,-1.2596441507339478,-2.491938829421997,-1.2018204927444458,-1.3461906909942627,-0.4472842216491699,-1.5645620822906494,-0.9003152251243591,33.44295120239258,9.85627555847168,2.4238977432250977,2.079662561416626,2.5661001205444336,1.586918830871582,1.784285068511963,1.936036467552185,1.4627361297607422,1.35720956325531,1.3271255493164062,1.4266527891159058,1.1513742208480835
train:76_0089.wav,train,Central,QuangNgai,spk_76_0061,female,data/processed/audio_preprocessed_16s/train/Central/76_0089.wav,16000,16.0,0.08209125106859967,0.497406005859375,0.07171512388720268,-11.870033264160156,4.395562648773193,526.8772612554285,277.67024314946826,398.92699707971707,277.7990492778065,0.009578407260271917,-73.427001953125,20.47309112548828,-1.9136463403701782,1.1886457204818726,-3.3354382514953613,-1.1741042137145996,-2.544750452041626,-1.435304880142212,-2.2580726146698,-1.0384666919708252,-1.0920246839523315,-1.7025463581085205,-0.3379213511943817,14.215865135192871,5.064918041229248,4.798393249511719,3.573380470275879,3.0047872066497803,2.557168483734131,2.067690134048462,2.392925500869751,2.255817413330078,1.9054898023605347,1.6425162553787231,1.8080500364303589,1.4914054870605469
train:48_0079.wav,train,Central,DakNong,spk_48_0066,male,data/processed/audio_preprocessed_16s/train/Central/48_0079.wav,16000,16.0,0.08131314555956239,0.876678466796875,0.08424642283758921,-11.288494110107422,3.8925206661224365,570.0085297804761,321.4506591548725,477.112296218372,320.96032255741187,0.013086606664060585,-70.1242446899414,19.35209083557129,1.1919857263565063,-0.18261131644248962,-2.6577093601226807,-2.0478029251098633,1.9997541904449463,0.8091464638710022,-2.2241322994232178,0.2459755688905716,-1.0831384658813477,-0.13859444856643677,-1.8736761808395386,10.881755828857422,4.584217548370361,2.5211844444274902,2.930016279220581,1.9811140298843384,2.5983452796936035,1.972711443901062,1.4738835096359253,1.9571244716644287,1.3806105852127075,1.2019121646881104,1.2966581583023071,1.1710036993026733
train:48_0021.wav,train,Central,DakNong,spk_48_0018,male,data/processed/audio_preprocessed_16s/train/Central/48_0021.wav,16000,16.0,0.0712901955549569,0.990020751953125,0.061359614685994865,-12.079896926879883,4.579357624053955,415.72614578377375,205.2462874106927,336.0973001067356,194.3261111605969,0.0036552485384370964,-75.3954849243164,24.749927520751953,-2.001899480819702,4.044896125793457,-2.3889777660369873,-0.6821190714836121,-0.4006160497665405,-0.41691046953201294,0.5127858519554138,-0.004589708987623453,-0.5418736934661865,-0.15594874322414398,-0.6266714334487915,11.309013366699219,4.299315929412842,3.3637380599975586,2.5163028240203857,2.5365798473358154,1.783076286315918,1.526931643486023,1.5713125467300415,1.4251693487167358,1.3351765871047974,1.162835717201233,1.1554323434829712,1.0743358135223389
test:43_0309.wav,test,Central,DaNang,spk_43_0236,female,data/processed/audio_preprocessed_16s/test/Central/43_0309.wav,16000,16.0,0.0733382373652312,0.468505859375,0.0574533494271462,-13.135643005371094,5.904117107391357,417.37735772710045,545.839940040952,344.18681408449214,352.91100532628025,0.1675972187200216,-81.78557586669922,16.141782760620117,1.0561288595199585,0.9878917336463928,-1.3797084093093872,-0.9671716094017029,-1.8658533096313477,-0.6159439086914062,-1.5557314157485962,0.02120593748986721,-1.399437427520752,-1.3091174364089966,-0.6380575299263,31.57595443725586,8.928152084350586,3.8183727264404297,3.0180416107177734,2.6016743183135986,2.7745723724365234,2.2077431678771973,1.8822576999664307,2.33743953704834,1.4773006439208984,2.1910953521728516,1.6892937421798706,1.4828979969024658
train:75_0242.wav,train,Central,ThuaThienHue,spk_75_0145,female,data/processed/audio_preprocessed_16s/train/Central/75_0242.wav,16000,16.0,0.0640722065783153,0.697052001953125,0.05619553201379693,-15.031792640686035,6.6460442543029785,416.248437066625,537.6790928800491,306.5840545174246,413.1357480416215,0.3630985134146435,-94.17842864990234,11.811081886291504,0.1389452964067459,-0.2598520517349243,-3.4842774868011475,0.21664488315582275,0.1275874525308609,-0.8795688152313232,-0.7950461506843567,-0.13570937514305115,-0.6906573176383972,-0.4916442930698395,-0.31652674078941345,39.03237533569336,9.296151161193848,2.539031982421875,2.216939926147461,3.7388594150543213,1.8898869752883911,1.5105396509170532,1.5861703157424927,1.4391406774520874,1.0076985359191895,1.3810440301895142,1.1108320951461792,1.0329298973083496
